uid	username	reg_year	reg_month	reg_day	scrape_id	title	lp_year	lp_month	lp_day	lp_time	num_posts	location
8	ENZO	2014	1	14	78	Vendor	2015	1	24	18:11:52	299	
8	ENZO	2014	1	14	79	Vendor	2015	1	29	18:16:24	299	
8	ENZO	2014	1	14	80	Vendor	2015	1	29	18:16:24	299	
8	ENZO	2014	1	14	82	Vendor	2015	1	29	18:16:24	299	
8	ENZO	2014	1	14	83	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	84	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	85	Vendor					300	
8	ENZO	2014	1	14	86	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	87	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	88	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	89	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	90	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	91	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	92	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	93	Vendor	2015	2	5	19:36:48	300	
8	ENZO	2014	1	14	94	Vendor	2015	2	5	19:36:48	301	
8	ENZO	2014	1	14	95	Vendor	2015	3	8	03:08:41	301	
9	d33poutside	2014	1	14	0	Moderator	2014	1	22	06:49:33	67	
9	d33poutside	2014	1	14	1	Moderator	2014	1	25	20:37:13	78	
9	d33poutside	2014	1	14	2	Moderator	2014	2	3	22:18:00	115	
9	d33poutside	2014	1	14	3	Moderator	2014	2	9	18:07:10	137	
9	d33poutside	2014	1	14	4	Administrator	2014	2	12	07:39:48	150	
9	d33poutside	2014	1	14	5	Administrator	2014	2	17	23:01:42	191	
9	d33poutside	2014	1	14	6	Administrator	2014	2	21	23:23:53	271	
9	d33poutside	2014	1	14	7	Administrator	2014	3	19	18:33:29	666	Deep Abyss
9	d33poutside	2014	1	14	8	Administrator	2014	4	4	22:41:10	863	Deep Abyss
9	d33poutside	2014	1	14	9	Administrator	2014	4	12	14:23:46	929	Deep Abyss
9	d33poutside	2014	1	14	10	Administrator	2014	4	21	07:08:09	1007	Deep Abyss
9	d33poutside	2014	1	14	11	Member					1007	
9	d33poutside	2014	1	14	12	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	13	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	14	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	15	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	16	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	17	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	18	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	19	Member					1007	
9	d33poutside	2014	1	14	20	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	21	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	22	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	23	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	25	Member					1007	
9	d33poutside	2014	1	14	26	Member					1007	
9	d33poutside	2014	1	14	27	Member					1007	
9	d33poutside	2014	1	14	28	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	29	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	30	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	31	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	32	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	35	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	36	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	37	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	38	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	39	Member					1007	
9	d33poutside	2014	1	14	40	Member					1007	
9	d33poutside	2014	1	14	41	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	42	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	43	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	50	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	51	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	52	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	53	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	54	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	55	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	56	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	62	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	63	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	64	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	66	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	67	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	69	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	70	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	71	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	72	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	73	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	74	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	75	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	76	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	77	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	78	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	79	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	80	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	82	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	83	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	84	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	85	Member					1007	
9	d33poutside	2014	1	14	86	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	87	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	88	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	89	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	90	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	91	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	92	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	93	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	94	Member	2014	4	26	04:43:30	1007	Deep Abyss
9	d33poutside	2014	1	14	95	Member	2014	4	26	04:43:30	1007	Deep Abyss
10	visalo	2014	1	14	0	Member					0	
10	visalo	2014	1	14	2	Member					0	
10	visalo	2014	1	14	3	Member					0	
10	visalo	2014	1	14	4	Member					0	
10	visalo	2014	1	14	5	Member					0	
10	visalo	2014	1	14	6	Member					0	
10	visalo	2014	1	14	7	Member					0	
10	visalo	2014	1	14	8	Member					0	
10	visalo	2014	1	14	9	Member					0	
10	visalo	2014	1	14	10	Member					0	
10	visalo	2014	1	14	14	Member					0	
10	visalo	2014	1	14	18	Member					0	
10	visalo	2014	1	14	26	Member					0	
10	visalo	2014	1	14	30	Member					0	
10	visalo	2014	1	14	31	Member					0	
10	visalo	2014	1	14	35	Member					0	
10	visalo	2014	1	14	63	Member					0	
10	visalo	2014	1	14	94	Member					0	
11	BooMstick	2014	1	14	0	Member	2014	1	19	04:30:51	2	
11	BooMstick	2014	1	14	1	Member	2014	1	25	00:38:24	4	
11	BooMstick	2014	1	14	2	Member	2014	1	25	00:38:24	4	
11	BooMstick	2014	1	14	3	Member	2014	1	24	21:38:24	4	
11	BooMstick	2014	1	14	4	Member	2014	1	24	21:38:24	4	
11	BooMstick	2014	1	14	5	Member	2014	1	24	21:38:24	4	
11	BooMstick	2014	1	14	6	Member	2014	1	24	21:38:24	4	
11	BooMstick	2014	1	14	7	Member	2014	1	24	21:38:24	4	
11	BooMstick	2014	1	14	8	Member	2014	3	31	23:43:03	6	
11	BooMstick	2014	1	14	9	Member	2014	3	31	23:43:03	6	
11	BooMstick	2014	1	14	10	Member	2014	4	13	16:50:55	6	
11	BooMstick	2014	1	14	11	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	12	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	13	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	14	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	15	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	16	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	17	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	18	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	19	Member					8	
11	BooMstick	2014	1	14	20	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	21	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	22	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	23	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	25	Member					8	
11	BooMstick	2014	1	14	26	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	27	Member					8	
11	BooMstick	2014	1	14	28	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	29	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	30	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	31	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	32	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	35	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	36	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	37	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	38	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	39	Member					8	
11	BooMstick	2014	1	14	40	Member					8	
11	BooMstick	2014	1	14	41	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	42	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	43	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	50	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	51	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	52	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	53	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	54	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	55	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	56	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	62	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	63	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	64	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	66	Member	2014	4	26	23:57:53	8	
11	BooMstick	2014	1	14	67	Vendor	2014	4	26	23:57:53	10	
11	BooMstick	2014	1	14	69	Vendor	2014	12	29	02:28:32	11	
11	BooMstick	2014	1	14	70	Vendor	2014	12	29	02:28:32	11	
11	BooMstick	2014	1	14	71	Vendor	2014	12	29	02:28:32	11	
11	BooMstick	2014	1	14	72	Vendor	2014	12	29	02:28:32	11	
11	BooMstick	2014	1	14	73	Vendor	2014	12	29	02:28:32	11	
11	BooMstick	2014	1	14	74	Vendor	2014	12	29	02:28:32	11	
11	BooMstick	2014	1	14	75	Vendor	2014	12	29	02:28:32	11	
11	BooMstick	2014	1	14	76	Vendor	2014	12	29	02:28:32	11	
11	BooMstick	2014	1	14	77	Vendor	2014	12	29	02:28:32	11	
11	BooMstick	2014	1	14	78	Vendor	2014	12	29	02:28:32	12	
11	BooMstick	2014	1	14	79	Vendor	2015	1	25	03:21:23	12	
11	BooMstick	2014	1	14	80	Vendor	2015	1	25	03:21:23	12	
11	BooMstick	2014	1	14	82	Vendor	2015	2	5	00:28:51	14	
11	BooMstick	2014	1	14	83	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	84	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	85	Vendor					14	
11	BooMstick	2014	1	14	86	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	87	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	88	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	89	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	90	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	91	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	92	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	93	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	94	Vendor	2015	2	4	00:28:51	14	
11	BooMstick	2014	1	14	95	Vendor	2015	2	4	00:28:51	14	
12	LudoTilMortem	2014	1	14	0	Member	2014	1	22	06:39:55	173	TCF
12	LudoTilMortem	2014	1	14	1	Member	2014	1	24	23:28:23	174	TCF
12	LudoTilMortem	2014	1	14	2	Member	2014	1	31	15:01:34	175	TCF
12	LudoTilMortem	2014	1	14	3	Member					175	
12	LudoTilMortem	2014	1	14	4	Member	2014	2	12	18:07:55	176	TCF
12	LudoTilMortem	2014	1	14	5	Member	2014	2	12	18:07:55	176	TCF
12	LudoTilMortem	2014	1	14	6	Member	2014	2	12	18:07:55	176	TCF
12	LudoTilMortem	2014	1	14	7	Member	2014	2	23	14:01:24	176	TCF
12	LudoTilMortem	2014	1	14	8	Member	2014	4	1	21:38:37	184	TCF
12	LudoTilMortem	2014	1	14	9	Member	2014	4	9	05:08:14	188	TCF
12	LudoTilMortem	2014	1	14	10	Member	2014	4	9	05:08:14	190	TCF
12	LudoTilMortem	2014	1	14	11	Member	2014	5	9	03:52:53	206	TCF
12	LudoTilMortem	2014	1	14	12	Member	2014	5	11	01:12:39	217	TCF
12	LudoTilMortem	2014	1	14	13	Member	2014	5	22	03:41:38	257	TCF
12	LudoTilMortem	2014	1	14	14	Member	2014	5	29	04:37:41	283	TCF
12	LudoTilMortem	2014	1	14	15	Member	2014	6	3	13:15:57	287	TCF
12	LudoTilMortem	2014	1	14	16	Moderator	2014	6	9	04:12:03	566	TCF
12	LudoTilMortem	2014	1	14	17	Moderator	2014	6	16	06:36:19	962	TCF
12	LudoTilMortem	2014	1	14	18	Moderator	2014	6	22	02:22:47	1122	TCF
12	LudoTilMortem	2014	1	14	19	Moderator	2014	7	5	05:09:44	1473	TCF
12	LudoTilMortem	2014	1	14	20	Moderator	2014	7	15	23:42:29	1964	TCF
12	LudoTilMortem	2014	1	14	21	Moderator	2014	7	23	03:56:05	2035	TCF
12	LudoTilMortem	2014	1	14	22	Moderator	2014	7	27	04:26:34	2142	TCF
12	LudoTilMortem	2014	1	14	23	Moderator	2014	8	1	04:06:10	2290	TCF
12	LudoTilMortem	2014	1	14	24	Moderator					2355	
12	LudoTilMortem	2014	1	14	25	Moderator	2014	8	9	01:56:40	2518	TCF
12	LudoTilMortem	2014	1	14	26	Moderator	2014	8	16	04:33:48	2544	TCF
12	LudoTilMortem	2014	1	14	27	Moderator					2556	
12	LudoTilMortem	2014	1	14	28	Moderator	2014	9	1	01:12:33	2572	TCF
12	LudoTilMortem	2014	1	14	29	Moderator	2014	9	6	05:00:00	2573	TCF
12	LudoTilMortem	2014	1	14	30	Moderator	2014	9	13	04:38:16	2586	TCF
12	LudoTilMortem	2014	1	14	31	Moderator	2014	9	20	02:03:57	2595	TCF
12	LudoTilMortem	2014	1	14	32	Moderator	2014	9	26	01:51:28	2602	TCF
12	LudoTilMortem	2014	1	14	35	Moderator	2014	10	13	03:09:31	2684	TCF
12	LudoTilMortem	2014	1	14	36	Moderator	2014	10	17	01:46:36	2690	TCF
12	LudoTilMortem	2014	1	14	37	Moderator	2014	10	20	01:23:39	2706	TCF
12	LudoTilMortem	2014	1	14	38	Moderator	2014	10	25	05:18:46	2719	TCF
12	LudoTilMortem	2014	1	14	39	Moderator	2014	10	27	23:36:13	2723	TCF
12	LudoTilMortem	2014	1	14	40	Moderator	2014	11	5	22:26:19	2774	TCF
12	LudoTilMortem	2014	1	14	41	Moderator	2014	11	5	22:26:19	2774	TCF
12	LudoTilMortem	2014	1	14	42	Moderator	2014	11	5	22:26:19	2774	TCF
12	LudoTilMortem	2014	1	14	43	Moderator	2014	11	5	22:26:19	2776	TCF
12	LudoTilMortem	2014	1	14	50	Moderator	2014	11	17	23:31:10	2786	-
12	LudoTilMortem	2014	1	14	51	Moderator	2014	11	19	05:24:50	2786	-
12	LudoTilMortem	2014	1	14	52	Moderator	2014	11	19	05:24:50	2786	-
12	LudoTilMortem	2014	1	14	53	Moderator	2014	11	22	23:30:21	2786	-
12	LudoTilMortem	2014	1	14	54	Moderator	2014	11	22	23:30:21	2786	-
12	LudoTilMortem	2014	1	14	55	Moderator	2014	11	25	03:59:51	2786	-
12	LudoTilMortem	2014	1	14	56	Moderator	2014	11	25	03:59:51	2786	-
12	LudoTilMortem	2014	1	14	62	Moderator	2014	12	10	03:28:34	2790	-
12	LudoTilMortem	2014	1	14	63	Moderator	2014	12	13	01:23:05	2797	-
12	LudoTilMortem	2014	1	14	64	Moderator	2014	12	20	01:41:57	2797	-
12	LudoTilMortem	2014	1	14	66	Moderator	2014	12	24	19:31:43	2813	-
12	LudoTilMortem	2014	1	14	67	Moderator	2014	12	26	00:45:45	2817	-
12	LudoTilMortem	2014	1	14	69	Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	70	Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	71	Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	72	Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	73	Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	74	Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	75	Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	76	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	77	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	78	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	79	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	80	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	82	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	83	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	84	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	85	Market Moderator					2817	
12	LudoTilMortem	2014	1	14	86	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	87	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	88	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	89	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	90	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	91	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	92	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	93	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	94	Market Moderator	2014	12	28	22:38:09	2817	-
12	LudoTilMortem	2014	1	14	95	Market Moderator	2014	12	28	22:38:09	2817	-
13	Bigmeesh	2014	1	14	0	Member	2014	1	14	02:18:16	1	
13	Bigmeesh	2014	1	14	1	Member	2014	1	14	02:18:16	1	
13	Bigmeesh	2014	1	14	2	Member	2014	1	14	02:18:16	1	
13	Bigmeesh	2014	1	14	3	Member	2014	2	3	16:38:53	1	
13	Bigmeesh	2014	1	14	4	Member	2014	2	3	16:38:53	1	
13	Bigmeesh	2014	1	14	5	Member	2014	2	3	16:38:53	1	
13	Bigmeesh	2014	1	14	6	Member	2014	2	3	16:38:53	1	
13	Bigmeesh	2014	1	14	7	Member	2014	3	18	13:52:34	52	
13	Bigmeesh	2014	1	14	8	Member	2014	4	2	16:26:34	83	
13	Bigmeesh	2014	1	14	9	Member	2014	4	12	19:41:36	110	
13	Bigmeesh	2014	1	14	10	Member	2014	4	21	00:25:42	117	
13	Bigmeesh	2014	1	14	11	Moderator	2014	5	8	16:02:43	136	
13	Bigmeesh	2014	1	14	12	Moderator	2014	5	13	01:43:55	162	
13	Bigmeesh	2014	1	14	13	Moderator	2014	5	21	04:33:20	164	
13	Bigmeesh	2014	1	14	14	Moderator	2014	5	29	18:26:57	170	
13	Bigmeesh	2014	1	14	15	Moderator	2014	6	3	16:40:04	171	
13	Bigmeesh	2014	1	14	16	Moderator	2014	6	9	05:44:24	176	
13	Bigmeesh	2014	1	14	17	Moderator	2014	6	16	01:35:30	211	
13	Bigmeesh	2014	1	14	18	Moderator	2014	6	22	01:26:26	221	
13	Bigmeesh	2014	1	14	19	Moderator					229	
13	Bigmeesh	2014	1	14	20	Moderator	2014	7	15	21:06:35	249	
13	Bigmeesh	2014	1	14	21	Moderator	2014	7	24	22:43:49	253	
13	Bigmeesh	2014	1	14	22	Moderator	2014	7	26	19:10:53	254	
13	Bigmeesh	2014	1	14	23	Moderator	2014	7	31	18:37:33	257	
13	Bigmeesh	2014	1	14	25	Moderator					264	
13	Bigmeesh	2014	1	14	26	Moderator					265	
13	Bigmeesh	2014	1	14	27	Moderator					280	
13	Bigmeesh	2014	1	14	28	Moderator	2014	8	31	23:19:01	302	
13	Bigmeesh	2014	1	14	29	Moderator	2014	9	8	01:32:45	313	
13	Bigmeesh	2014	1	14	30	Moderator	2014	9	13	17:33:02	374	
13	Bigmeesh	2014	1	14	31	Moderator	2014	9	20	18:23:30	405	
13	Bigmeesh	2014	1	14	32	Moderator	2014	9	26	01:50:48	420	
13	Bigmeesh	2014	1	14	35	Moderator	2014	10	13	15:37:16	563	
13	Bigmeesh	2014	1	14	36	Moderator	2014	10	17	03:14:40	580	
13	Bigmeesh	2014	1	14	37	Moderator	2014	10	20	19:48:54	582	
13	Bigmeesh	2014	1	14	38	Moderator	2014	10	24	15:24:13	587	
13	Bigmeesh	2014	1	14	39	Moderator	2014	10	26	18:05:33	587	
13	Bigmeesh	2014	1	14	40	Moderator	2014	11	6	15:03:09	590	
13	Bigmeesh	2014	1	14	41	Moderator	2014	11	6	15:03:09	590	
13	Bigmeesh	2014	1	14	42	Moderator	2014	11	6	15:03:09	591	
13	Bigmeesh	2014	1	14	43	Moderator	2014	11	8	16:35:52	591	
13	Bigmeesh	2014	1	14	50	Moderator	2014	11	18	15:40:08	592	
13	Bigmeesh	2014	1	14	51	Moderator	2014	11	21	00:05:11	593	
13	Bigmeesh	2014	1	14	52	Moderator	2014	11	22	05:44:55	593	
13	Bigmeesh	2014	1	14	53	Moderator	2014	11	21	05:44:55	593	
13	Bigmeesh	2014	1	14	54	Moderator	2014	11	23	17:53:59	593	
13	Bigmeesh	2014	1	14	55	Moderator	2014	11	24	12:47:11	593	
13	Bigmeesh	2014	1	14	56	Moderator	2014	11	27	21:26:11	595	
13	Bigmeesh	2014	1	14	62	Moderator	2014	12	10	18:24:47	609	
13	Bigmeesh	2014	1	14	63	Moderator	2014	12	12	12:21:00	621	
13	Bigmeesh	2014	1	14	64	Moderator	2014	12	20	19:46:15	621	
13	Bigmeesh	2014	1	14	66	Moderator	2014	12	24	17:00:41	622	
13	Bigmeesh	2014	1	14	67	Moderator	2014	12	26	18:37:00	622	
13	Bigmeesh	2014	1	14	69	Moderator	2014	12	26	18:37:00	622	
13	Bigmeesh	2014	1	14	70	Moderator	2015	1	6	18:48:13	622	
13	Bigmeesh	2014	1	14	71	Moderator	2015	1	7	05:06:44	622	
13	Bigmeesh	2014	1	14	72	Moderator	2015	1	9	23:35:16	622	
13	Bigmeesh	2014	1	14	73	Moderator	2015	1	8	23:35:16	622	
13	Bigmeesh	2014	1	14	74	Moderator	2015	1	8	23:35:16	622	
13	Bigmeesh	2014	1	14	75	Moderator	2015	1	16	15:28:20	622	
13	Bigmeesh	2014	1	14	76	Market Moderator	2015	1	16	15:28:20	623	
13	Bigmeesh	2014	1	14	77	Market Moderator	2015	1	17	16:20:43	625	
13	Bigmeesh	2014	1	14	78	Market Moderator	2015	1	24	13:07:24	627	
13	Bigmeesh	2014	1	14	79	Market Moderator	2015	1	27	02:04:23	627	
13	Bigmeesh	2014	1	14	80	Market Moderator	2015	2	1	20:57:49	627	
13	Bigmeesh	2014	1	14	82	Market Moderator	2015	2	6	13:22:42	629	
13	Bigmeesh	2014	1	14	83	Market Moderator	2015	2	5	22:06:24	634	
13	Bigmeesh	2014	1	14	84	Market Moderator	2015	2	10	01:08:23	634	
13	Bigmeesh	2014	1	14	85	Market Moderator	2015	2	10	20:31:18	634	
13	Bigmeesh	2014	1	14	86	Market Moderator	2015	2	10	20:31:18	634	
13	Bigmeesh	2014	1	14	87	Market Moderator	2015	2	16	16:43:20	635	
13	Bigmeesh	2014	1	14	88	Market Moderator	2015	2	19	14:17:18	638	
13	Bigmeesh	2014	1	14	89	Market Moderator	2015	2	21	21:09:03	640	
13	Bigmeesh	2014	1	14	90	Market Moderator	2015	2	25	22:53:13	643	
13	Bigmeesh	2014	1	14	91	Market Moderator	2015	2	26	02:33:18	643	
13	Bigmeesh	2014	1	14	92	Market Moderator	2015	3	1	16:12:31	644	
13	Bigmeesh	2014	1	14	93	Market Moderator	2015	3	3	13:21:21	654	
13	Bigmeesh	2014	1	14	94	Market Moderator	2015	3	8	17:44:49	657	
13	Bigmeesh	2014	1	14	95	Market Moderator	2015	3	17	02:55:56	657	
14	MrMouse	2014	1	14	0	Member	2014	1	22	19:23:45	50	
14	MrMouse	2014	1	14	1	Member	2014	1	25	22:49:26	66	
14	MrMouse	2014	1	14	2	Member	2014	2	3	21:31:20	94	
14	MrMouse	2014	1	14	3	Member	2014	2	10	01:50:34	142	
14	MrMouse	2014	1	14	4	Member	2014	2	12	18:20:56	147	
14	MrMouse	2014	1	14	5	Member	2014	2	18	00:33:36	160	
14	MrMouse	2014	1	14	6	Member	2014	2	21	04:04:46	167	
